Item Id,Item URI,Title,Subject,Description,Dublin Core:Creator,Source,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Contributor,Dublin Core:Rights,Relation,Dublin Core:Format,Dublin Core:Language,Dublin Core:Type,Dublin Core:Identifier,Dublin Core:Coverage,Item Type Metadata:Text,Item Type Metadata:Transcription,Item Type Metadata:Local URL,Item Type Metadata:Original Format,Item Type Metadata:Physical Dimensions,Item Type Metadata:From,Item Type Metadata:To,Item Type Metadata:Number of Attachments,Item Type Metadata:URL,Item Type Metadata:Birth Date,Item Type Metadata:Birthplace,Item Type Metadata:Death Date,Item Type Metadata:Biographical Text,Item Type Metadata:Bibliography,Item Type Metadata:Journal Entry,Item Type Metadata:Footnotes,Item Type Metadata:Location,PDF Text:Text,tags,file,itemType,collection,public,featured
23463,https://georgeeliotarchive.org/items/show/23463,Signora,Character Name,An Italian singer who lived with Lapidoth and his daughter Mirah in New York.,,Daniel Deronda,,,,,Signora,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23421,https://georgeeliotarchive.org/items/show/23421,Sarah,Character Name,The Cohens' servant.,,Daniel Deronda,,,,,Sarah,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23140,https://georgeeliotarchive.org/items/show/23140,Pash,Character Name,"Watchmaker; a member of the Philosophers' Club. ""A small dark, vivacious, triple-baked Jew,"" ready to debate.",,Daniel Deronda,,,,,Pash,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22977,https://georgeeliotarchive.org/items/show/22977,Miller,Character Name,"Second hand book seller, member of the Philosophers' Club, who liked his joke. ""Miller, the broad man, an exceptional second-hand book seller who knew the insides of books, had at least grandparents who called themselves German, and possibly far-away ancestors who denied themselves to be Jews . . . was implicitly accepted as a sort of moderator.",,Daniel Deronda,,,,,Miller,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22908,https://georgeeliotarchive.org/items/show/22908,Marrables,Character Name,A florid laboratory assistant; member of the Philosophers' Club.,,Daniel Deronda,,,,,Marrables,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22823,https://georgeeliotarchive.org/items/show/22823,Marble Arch,Character Name,Marble Arch,,Daniel Deronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22779,https://georgeeliotarchive.org/items/show/22779,Lilly,Character Name,"Copying clerk; member of the Philosophers' club. ""Lilly, the pale, neat-faced copying clerk, whose light-brown hair was set up in a small parallelogram above his well-filled fore head, and whose shirt, taken with an otherwise seedy costume, had a freshness that might be called insular, and perhaps even something narrower."" ",,Daniel Deronda,,,,,Lilly,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22635,https://georgeeliotarchive.org/items/show/22635,Jennings,Character Name,A man who wrote a poem on croquet.,,Daniel Deronda,,,,,Jennings,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22634,https://georgeeliotarchive.org/items/show/22634,Jeffries,Character Name,Servant of Mrs. Davilow's.,,Daniel Deronda,,,,,Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22632,https://georgeeliotarchive.org/items/show/22632,Jarrett,Character Name,Village carpenter.,,Daniel Deronda,,,,,Jarrett,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22601,https://georgeeliotarchive.org/items/show/22601,Hutchins,Character Name,A servant of Grandcourt.,,Daniel Deronda,,,,,Hutchins,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22424,https://georgeeliotarchive.org/items/show/22424,Gideon,Character Name,"Optical instrument-maker, member of the Philosopher's Club, and Mordecai's opponent in argument; a Jew who is neither ashamed nor proud of his race.",,Daniel Deronda,,,,,Gideon,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22420,https://georgeeliotarchive.org/items/show/22420,Gibbs,Character Name,Servant.,,Daniel Deronda,,,,,Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22332,https://georgeeliotarchive.org/items/show/22332,Fletcher,Character Name,"One of the lessees of the collieries near Gadsmere, Grandcourt's place.",,Daniel Deronda,,,,,Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22254,https://georgeeliotarchive.org/items/show/22254,Dymock,Character Name,Mr. Gascoigne's curate.,,Daniel Deronda,,,,,Dymock,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22129,https://georgeeliotarchive.org/items/show/22129,Croop,Character Name,Shoemaker; member of the Philosopher's Club.,,Daniel Deronda,,,,,Croop,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22113,https://georgeeliotarchive.org/items/show/22113,Crane,Character Name,Servant.,,Daniel Deronda,,,,,Crane,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
21935,https://georgeeliotarchive.org/items/show/21935,Bugle,Character Name,Lady's maid in Mrs. Davilow's family.,,Daniel Deronda,,,,,Bugle,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
21895,https://georgeeliotarchive.org/items/show/21895,Brecon,Character Name,A student who became a superior expensive kind of idiot after obtaining a Double First.,,Daniel Deronda,,,,,Brecon,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
21754,https://georgeeliotarchive.org/items/show/21754,Banks,Character Name,Sir Hugo Mallinger's bailiff.,,Daniel Deronda,,,,,Banks,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23555,https://georgeeliotarchive.org/items/show/23555,Swinton,Character Name,,,Daniel Deronda,,,,,,,,,,,Swinton,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23527,https://georgeeliotarchive.org/items/show/23527,Stilfox,Character Name,,,Daniel Deronda,,,,,,,,,,,Stilfox,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22753,https://georgeeliotarchive.org/items/show/22753,"Lawe, Lady",Character Name,,,Daniel Deronda,,,,,"Lawe, Lady",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22709,https://georgeeliotarchive.org/items/show/22709,"Ladies' Charity, Wanchester",Character Name,,,Daniel Deronda,,,,,,,,,,,"Ladies' Charity, Wanchester",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22152,https://georgeeliotarchive.org/items/show/22152,"Dagge, Sally",Character Name,,,Daniel Deronda,,,,,"Dagge, Sally",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22145,https://georgeeliotarchive.org/items/show/22145,"Cushat, Mr. and Mrs.",Character Name,,,Daniel Deronda,,,,,"Cushat, Mr. and Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22057,https://georgeeliotarchive.org/items/show/22057,"Clintock, Archdeacon",Character Name,,,Daniel Deronda,,,,,"Clintock, Archdeacon",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23364,https://georgeeliotarchive.org/items/show/23364,"""Russie""",Fictional Place,"""Russie""^^Hotel in Leubronn.",,Daniel Deronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22518,https://georgeeliotarchive.org/items/show/22518,"""Hand and Banner""",Fictional Place,"""Hand and Banner""^^The tavern in Holborn, the meeting-place of the Philosopher's Club, to which Mordecai Cohen takes Daniel Deronda. The original of the ""Hand and Banner"" was a tavern in Red Lion Square, Holborn, where a philosophical club, to which G. H. Lewes belonged in his youth, used to meet.",,Daniel Deronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22445,https://georgeeliotarchive.org/items/show/22445,"""Golden Keys""",Fictional Place,"""Golden Keys""^^Hotel in Wanchester.",,Daniel Deronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22146,https://georgeeliotarchive.org/items/show/22146,"""Czarina""",Fictional Place,"""Czarina""^^Hotel at Leubronn where Daniel Deronda stays.",,Daniel Deronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
21820,https://georgeeliotarchive.org/items/show/21820,Berenice (Hist.),Historical Name,"The character in which Hans Meyrick paints a series of sketches of Mirah Cohen. The Jewess, Berenice,
daughter of Herod Agrippa.",,Daniel Deronda,,,,,Berenice (Hist.),,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23172,https://georgeeliotarchive.org/items/show/23172,"""Philosophers', The""",Item,"A club at the ""Hand and Banner"" frequented by Mordecai. ""Half a dozen men of various ages, from between twenty and thirty to fifty, all shabbily dressed, most of them with clay pipes in their mouths . . . This was the soberest of clubs . . . Certainly a company select of the select among poor men, being drawn together by a taste not prevalent even among the privileged heirs of learning and its institutions ; and not likely to amuse any gentle man in search of crime or low comedy."" The original of the ""Philosophers'"" was a philosophical club, meeting in Red Lion Square, to which G. H. Lewes once belonged. (See Blind, George Eliot, pp. 105, 268; also article by 6. H. Lewes in Fortnightly Review, vol. iv, p. 384.)",,Daniel Deronda,,,,,,,,,,,"""Philosophers', The""",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23073,https://georgeeliotarchive.org/items/show/23073,"""Ode to Italy (O Patria Mia)""",Item,"""Ode to Italy"" which Mirah sings, set to the music of her old teacher, Joseph Leo. The ode by Count Giacomo Leopardi (1798-1837), written 1818 and entitled All' Italia. The first line begins ""O patria mia"".",,Daniel Deronda,,,,,,,,,,,"""Ode to Italy (O Patria Mia)""",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22542,https://georgeeliotarchive.org/items/show/22542,"""Hearts and Diamonds""",Item,A work for which Kate Meyrick designed the frontpiece.,,Daniel Deronda,,,,,,,,,,,"""Hearts and Diamonds""",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22367,https://georgeeliotarchive.org/items/show/22367,"""Freudvoll, Leidvoll, Gedan-Kenvoll""",Item,"One of Klesmer's own compositions, which he plays at the Arrowpoints'.",,Daniel Deronda,,,,,,,,,,,"""Freudvoll, Leidvoll, Gedan-Kenvoll""",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22271,https://georgeeliotarchive.org/items/show/22271,"""Family Tea-Table""",Item,Periodical for which Kate Meyrick makes illustrations.,,Daniel Deronda,,,,,,,,,,,"""Family Tea-Table""",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22050,https://georgeeliotarchive.org/items/show/22050,"""Clerical Gazette""",Item,A church paper read by Mr. Gascoigne.,,Daniel Deronda,,,,,,,,,,,"""Clerical Gazette""",,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23694,https://georgeeliotarchive.org/items/show/23694,Turvey,Character Name,Sir Hugo Mallinger's valet.,,Daniel Deronda,,,,,Turvey,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23331,https://georgeeliotarchive.org/items/show/23331,Robinson,Character Name,Attorney at Wanchester.,,Daniel Deronda,,,,,Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23283,https://georgeeliotarchive.org/items/show/23283,Quicksett,Character Name,A Cambridge student.,,Daniel Deronda,,,,,Quicksett,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23266,https://georgeeliotarchive.org/items/show/23266,Puller,Character Name,A Cambridge student.,,Daniel Deronda,,,,,Puller,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23250,https://georgeeliotarchive.org/items/show/23250,Primrose,Pet Name,Mr. Gascoigne's grey nag.,,Daniel Deronda,,,,,Primrose,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23032,https://georgeeliotarchive.org/items/show/23032,Nash,Character Name,A bone-setter.,,Daniel Deronda,,,,,Nash,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23004,https://georgeeliotarchive.org/items/show/23004,Morteira,Character Name,Family name of Princess Halm-Eberstein's mother.,,Daniel Deronda,,,,,,,,,,,Morteira,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22911,https://georgeeliotarchive.org/items/show/22911,Marshall,Character Name,Jeweller at Wanchester.,,Daniel Deronda,,,,,Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22877,https://georgeeliotarchive.org/items/show/22877,Mackworth,Character Name,A visitor at Leubronn.,,Daniel Deronda,,,,,Mackworth,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22758,https://georgeeliotarchive.org/items/show/22758,Leek,Character Name,Farmer.,,Daniel Deronda,,,,,Leek,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22596,https://georgeeliotarchive.org/items/show/22596,Hudson,Character Name,Mrs. Grandcourt's maid.,,Daniel Deronda,,,,,Hudson,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23767,https://georgeeliotarchive.org/items/show/23767,Whispering Stones,Fictional Place,Whispering Stones^^A point in Cardell Chase.,,Daniel Deronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23761,https://georgeeliotarchive.org/items/show/23761,West Orchards,Fictional Place,West Orchards^^Constituency represented by Mr. Fenn.,,Daniel Deronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23759,https://georgeeliotarchive.org/items/show/23759,Wessex,Fictional Place,"Wessex^^The part of England in which the principla scene of Daniel Deronda is laid, where the Gascoignes and Davilows and Gwendolen Harleth live.",,Daniel Deronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
23743,https://georgeeliotarchive.org/items/show/23743,Wanchester,Fictional Place,Wanchester^^Town in Wessex near the home of Gwendolen Harleth.,,Daniel Deronda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
